id_tran;cpf;estabelecimento;valor;status;data; 
3915;122276725;zara analia fr;168;aprovada;Mar-20;
4025;47804766;zara analia fr;664;aprovada;Feb-20;
294;33216710;zara analia fr;559;aprovada;Apr-20;
2798;597010721;zara analia fr;430;aprovada;Jan-20;
1687;452718599;zara analia fr;84;aprovada;Jan-20;
1533;803237034;zara analia fr;465;aprovada;Jan-20;
2907;748209207;zara analia fr;165;aprovada;Jan-20;
4029;976981026;zara analia fr;721;aprovada;Mar-20;
3518;458110262;zara analia fr;429;aprovada;Apr-20;
2762;918979649;zara analia fr;300;aprovada;Mar-20;
2515;889073439;zara analia fr;782;aprovada;Apr-20;
1058;79468578;zara analia fr;183;negada;Mar-20;
4046;501615204;zara analia fr;658;aprovada;Mar-20;
3314;436910234;zara analia fr;576;aprovada;Apr-20;
4448;178770517;zara analia fr;989;aprovada;Apr-20;
611;471228322;zara analia fr;638;aprovada;Mar-20;
2056;704249960;zara analia fr;981;aprovada;May-20;
4884;615579947;zara analia fr;134;aprovada;Jan-20;
2959;227247683;zara analia fr;619;aprovada;Feb-20;
2129;235262903;zara analia fr;374;aprovada;May-20;
863;240896583;zara analia fr;47;aprovada;Jan-20;
4754;371669304;zara analia fr;92;aprovada;Feb-20;
2925;690684801;zara analia fr;550;aprovada;May-20;
74;631374934;zara analia fr;204;aprovada;Mar-20;
4681;406565042;zara analia fr;960;aprovada;Mar-20;
2380;853768950;zara analia fr;160;aprovada;May-20;
5068;397983039;zara analia fr;584;aprovada;May-20;
3104;671298564;zara analia fr;685;aprovada;Jan-20;
2735;641357255;zara analia fr;661;aprovada;Mar-20;
4093;528463807;zara analia fr;110;aprovada;Apr-20;
2225;139494544;zara analia fr;972;aprovada;Feb-20;
5076;757772890;zara analia fr;274;aprovada;Jan-20;
624;328798960;zara analia fr;882;aprovada;Jan-20;
2020;469185768;zara analia fr;828;aprovada;Mar-20;
1425;174684709;zara analia fr;514;aprovada;Jan-20;
2805;889073439;zara analia fr;966;aprovada;Feb-20;
1556;614897248;zara analia fr;828;aprovada;Jan-20;
1648;355726644;zara analia fr;944;aprovada;May-20;
3288;851831580;zara analia fr;403;aprovada;Mar-20;
4284;451384956;zara analia fr;597;aprovada;Jan-20;
1553;227247683;zara analia fr;559;aprovada;Jan-20;
3787;428711870;zara analia fr;890;aprovada;Apr-20;
3510;86175094;zara analia fr;994;aprovada;Feb-20;
4777;799517875;zara analia fr;545;aprovada;Mar-20;
3480;348288097;zara analia fr;167;aprovada;Mar-20;
4765;143984536;zara analia fr;882;aprovada;Mar-20;
2299;777513610;zara analia fr;951;aprovada;May-20;
2394;889786962;zara analia fr;356;aprovada;Mar-20;
1168;748209207;zara analia fr;869;aprovada;Feb-20;
4534;92217407;zara analia fr;713;aprovada;Apr-20;
165;426067644;zara analia fr;438;aprovada;Feb-20;
2656;310702509;zara analia fr;377;aprovada;Apr-20;
4403;69200773;zara analia fr;464;aprovada;Apr-20;
1690;993256129;zara analia fr;204;aprovada;May-20;
1695;118056811;zara analia fr;492;aprovada;Jan-20;
5106;175661072;zara analia fr;779;aprovada;Apr-20;
4288;532597419;zara analia fr;408;aprovada;Jan-20;
3249;594504938;zara analia fr;359;aprovada;Jan-20;
321;82344968;zara analia fr;682;aprovada;Jan-20;
540;117125848;zara analia fr;934;aprovada;Feb-20;
225;2317113;zara analia fr;764;aprovada;May-20;
4607;823555140;zara analia fr;855;aprovada;Jan-20;
2463;368878018;zara analia fr;674;aprovada;Mar-20;
411;173310190;zara analia fr;256;aprovada;May-20;
3504;219742196;zara analia fr;908;aprovada;Jan-20;
533;310702509;zara analia fr;761;aprovada;Feb-20;
2429;809326865;zara analia fr;290;aprovada;Apr-20;
2303;915201891;zara analia fr;523;aprovada;May-20;
729;348529721;zara analia fr;307;aprovada;Mar-20;
3837;954085213;zara analia fr;842;aprovada;Feb-20;
4109;890873973;zara analia fr;732;aprovada;Jan-20;
4961;139494544;zara analia fr;443;aprovada;Jan-20;
1520;995762581;zara analia fr;906;aprovada;Feb-20;
2375;499650175;zara analia fr;141;aprovada;Apr-20;
2828;139494544;zara analia fr;546;aprovada;Jan-20;
3391;182958574;zara analia fr;314;aprovada;Apr-20;
4904;725233597;zara analia fr;409;aprovada;Apr-20;
3068;526564919;zara analia fr;664;aprovada;Mar-20;
3874;24502776;zara analia fr;995;aprovada;Mar-20;
1046;912635290;zara analia fr;365;aprovada;May-20;
1506;286848702;zara analia fr;437;aprovada;Apr-20;
4328;759198539;zara analia fr;170;aprovada;Mar-20;
4654;53502511;zara analia fr;809;aprovada;Apr-20;
4650;348529721;zara analia fr;453;aprovada;Mar-20;
2432;371669304;zara analia fr;414;aprovada;Jan-20;
173;700980889;zara analia fr;714;aprovada;Apr-20;
4629;693023755;zara analia fr;513;aprovada;Mar-20;
405;212445160;zara analia fr;913;aprovada;Apr-20;
1830;953914904;zara analia fr;635;aprovada;Mar-20;
4829;953642626;zara analia fr;317;aprovada;Mar-20;
4347;649104271;zara analia fr;396;aprovada;Jan-20;
4517;362052501;zara analia fr;79;aprovada;Apr-20;
4386;109123843;zara analia fr;572;aprovada;Feb-20;
3922;3947638;zara analia fr;984;aprovada;Apr-20;
1595;401619197;zara analia fr;503;aprovada;Apr-20;
2989;704249960;zara analia fr;312;aprovada;May-20;
4450;128185195;zara analia fr;951;aprovada;Jan-20;
1474;53502511;zara analia fr;271;aprovada;Mar-20;
2399;754668034;zara analia fr;57;aprovada;Mar-20;
3312;272067232;zara analia fr;685;aprovada;Feb-20;
3148;613076580;zara analia fr;445;aprovada;Feb-20;
167;766245458;zara analia fr;668;aprovada;Jan-20;
5190;260631096;zara analia fr;756;aprovada;May-20;
4987;95783716;zara analia fr;964;aprovada;Jan-20;
4599;793059892;zara analia fr;130;aprovada;Mar-20;
2305;388117826;zara analia fr;165;aprovada;Feb-20;
1866;59238164;zara analia fr;336;aprovada;Mar-20;
955;389098182;zara analia fr;895;aprovada;Mar-20;
3890;631237395;zara analia fr;98;aprovada;Jan-20;
4640;213460336;zara analia fr;378;aprovada;Jan-20;
3795;706380020;zara analia fr;422;aprovada;Jan-20;
4171;109123843;zara analia fr;655;aprovada;Mar-20;
2800;456848590;zara analia fr;864;aprovada;May-20;
3044;592857059;zara analia fr;670;aprovada;Mar-20;
3476;131560985;zara analia fr;650;aprovada;May-20;
590;759198539;zara analia fr;622;aprovada;Apr-20;
1748;94842377;zara analia fr;132;aprovada;May-20;
882;667194767;zara analia fr;495;aprovada;Feb-20;
3167;317703130;ZARA IBIRAP;241;aprovada;Jan-20;
1968;926786046;ZARA IBIRAP;66;aprovada;Jan-20;
844;213460336;ZARA IBIRAP;747;aprovada;May-20;
387;779490220;ZARA IBIRAP;999;aprovada;May-20;
2767;823555140;ZARA IBIRAP;815;aprovada;Feb-20;
3094;641173949;ZARA IBIRAP;854;aprovada;Feb-20;
4733;138286490;ZARA IBIRAP;994;aprovada;May-20;
3112;75870109;ZARA IBIRAP;495;aprovada;Mar-20;
5128;245148935;ZARA IBIRAP;672;aprovada;Feb-20;
3341;213460336;ZARA IBIRAP;693;aprovada;Feb-20;
1335;467421635;ZARA IBIRAP;513;aprovada;Feb-20;
2325;192778157;ZARA IBIRAP;644;aprovada;Feb-20;
1003;710697146;ZARA IBIRAP;195;aprovada;Feb-20;
587;855017070;ZARA IBIRAP;775;aprovada;Mar-20;
4528;671298564;ZARA IBIRAP;713;aprovada;May-20;
632;982771487;ZARA IBIRAP;686;aprovada;Feb-20;
2335;778314338;ZARA IBIRAP;476;aprovada;Jan-20;
649;131560985;ZARA IBIRAP;351;aprovada;Feb-20;
583;71507869;ZARA IBIRAP;744;aprovada;Jan-20;
904;342544054;ZARA IBIRAP;786;aprovada;Mar-20;
2901;59310922;ZARA IBIRAP;538;aprovada;May-20;
4438;584749695;ZARA IBIRAP;270;aprovada;Mar-20;
224;614897248;ZARA IBIRAP;562;aprovada;Feb-20;
5007;885341167;ZARA IBIRAP;658;aprovada;May-20;
683;761119201;ZARA IBIRAP;890;aprovada;Apr-20;
4256;128185195;ZARA IBIRAP;617;aprovada;Apr-20;
3729;452718599;ZARA IBIRAP;766;aprovada;May-20;
4986;501615204;ZARA IBIRAP;930;aprovada;Feb-20;
2855;771226042;ZARA IBIRAP;688;aprovada;Mar-20;
3820;945582358;ZARA IBIRAP;924;aprovada;Feb-20;
391;652050641;ZARA IBIRAP;502;aprovada;May-20;
3282;728050864;ZARA IBIRAP;588;aprovada;Jan-20;
280;237090226;ZARA IBIRAP;923;aprovada;Mar-20;
56;118481133;ZARA IBIRAP;423;aprovada;Apr-20;
95;757772890;ZARA IBIRAP;156;aprovada;Mar-20;
1353;592857059;ZARA IBIRAP;554;aprovada;Mar-20;
3192;913898556;ZARA IBIRAP;109;aprovada;Feb-20;
191;71008995;ZARA IBIRAP;164;aprovada;Feb-20;
259;573999593;ZARA IBIRAP;317;aprovada;Mar-20;
1662;259191314;ZARA IBIRAP;252;aprovada;Jan-20;
2567;295979077;ZARA IBIRAP;272;aprovada;May-20;
1516;673749025;ZARA IBIRAP;538;aprovada;Jan-20;
3624;368473236;ZARA IBIRAP;481;aprovada;Feb-20;
3135;660429307;ZARA IBIRAP;180;aprovada;Apr-20;
4920;41358977;ZARA IBIRAP;885;aprovada;Feb-20;
4615;79468578;ZARA IBIRAP;951;aprovada;Mar-20;
4624;779490220;ZARA IBIRAP;679;aprovada;Apr-20;
2863;628252167;ZARA IBIRAP;877;aprovada;May-20;
794;406565042;ZARA IBIRAP;199;aprovada;Feb-20;
1126;819956145;ZARA IBIRAP;634;aprovada;Jan-20;
3533;299005274;ZARA IBIRAP;787;aprovada;May-20;
2594;547507596;ZARA IBIRAP;989;aprovada;Jan-20;
3233;573999593;ZARA IBIRAP;375;negada;Apr-20;
5013;856873453;ZARA IBIRAP;916;negada;Mar-20;
1032;707924518;ZARA IBIRAP;225;aprovada;Jan-20;
3329;915201891;ZARA IBIRAP;822;aprovada;Apr-20;
2719;687047986;ZARA IBIRAP;677;aprovada;Feb-20;
4406;372644802;ZARA IBIRAP;953;aprovada;Jan-20;
968;974786521;ZARA IBIRAP;68;aprovada;Apr-20;
2352;724784604;ZARA IBIRAP;609;aprovada;Mar-20;
539;652050641;ZARA IBIRAP;992;aprovada;Apr-20;
696;819956145;ZARA IBIRAP;487;aprovada;Feb-20;
4124;466360818;ZARA IBIRAP;950;aprovada;Apr-20;
1905;641357255;ZARA IBIRAP;871;aprovada;May-20;
47;351163404;ZARA IBIRAP;918;aprovada;Mar-20;
4913;644725140;ZARA IBIRAP;565;negada;May-20;
4541;594504938;ZARA IBIRAP;831;aprovada;Feb-20;
3556;191349067;ZARA IBIRAP;599;aprovada;Jan-20;
1619;94254831;ZARA IBIRAP;256;aprovada;Apr-20;
687;177210864;ZARA IBIRAP;852;aprovada;May-20;
787;426038057;ZARA IBIRAP;513;aprovada;Mar-20;
1826;35550003;ZARA IBIRAP;892;aprovada;Jan-20;
950;830111641;ZARA IBIRAP;70;aprovada;Apr-20;
2701;489555481;ZARA IBIRAP;888;aprovada;Jan-20;
1836;419656809;ZARA IBIRAP;963;aprovada;Mar-20;
4786;272067232;ZARA IBIRAP;583;aprovada;Apr-20;
2705;452845690;ZARA IBIRAP;44;aprovada;Jan-20;
4956;902170856;ZARA IBIRAP;136;aprovada;Mar-20;
3645;943030384;ZARA IBIRAP;682;aprovada;Feb-20;
5039;374625120;ZARA IBIRAP;399;aprovada;Jan-20;
3246;501615204;ZARA IBIRAP;834;aprovada;Mar-20;
643;719387437;ZARA IBIRAP;238;aprovada;Mar-20;
4962;165431730;ZARA IBIRAP;220;aprovada;Feb-20;
4213;650770868;ZARA IBIRAP;55;aprovada;Mar-20;
4730;211955869;ZARA IBIRAP;669;aprovada;Apr-20;
3459;539464180;ZARA IBIRAP;266;aprovada;Feb-20;
1498;782377303;ZARA IBIRAP;741;aprovada;Feb-20;
3203;192778157;ZARA IBIRAP;942;aprovada;Apr-20;
1105;631374934;ZARA IBIRAP;103;aprovada;Mar-20;
4407;725233597;ZARA IBIRAP;83;aprovada;Jan-20;
545;701529277;ZARA IBIRAP;319;aprovada;May-20;
1536;458110262;ZARA IBIRAP;520;negada;Feb-20;
1903;813404722;ZARA IBIRAP;698;aprovada;Apr-20;
646;702046440;ZARA IBIRAP;994;aprovada;May-20;
4121;944042348;ZARA IBIRAP;647;aprovada;Jan-20;
3669;996668029;ZARA IBIRAP;755;aprovada;Mar-20;
1602;591581609;ZARA IBIRAP;389;aprovada;Feb-20;
5127;3721628;ZARA IBIRAP;176;aprovada;Feb-20;
1907;926074914;ZARA IBIRAP;546;aprovada;Feb-20;
2453;372682080;ZARA IBIRAP;776;aprovada;Mar-20;
1481;721700668;ZARA IBIRAP;590;aprovada;Jan-20;
2061;217159066;ZARA IBIRAP;256;aprovada;Mar-20;
3367;358300655;ZARA IBIRAP;338;aprovada;Feb-20;
3682;755077935;ZARA IBIRAP;879;aprovada;Apr-20;
2645;105422610;ZARA IBIRAP;310;aprovada;Apr-20;
4085;915360464;ZARA IBIRAP;81;aprovada;Mar-20;
277;641357255;ZARA IBIRAP;488;aprovada;May-20;
1577;138286490;ZARA IBIRAP;506;aprovada;Apr-20;
2121;976981026;ZARA IBIRAP;641;aprovada;Mar-20;
282;671298564;ZARA IBIRAP;697;aprovada;Jan-20;
1192;574079717;ZARA IBIRAP;43;aprovada;Apr-20;
763;538148858;ZARA IBIRAP;399;aprovada;Jan-20;
762;430343961;ZARA IBIRAP;959;aprovada;Mar-20;
3074;573999593;ZARA IBIRAP;738;aprovada;Apr-20;
2283;690684801;ZARA IBIRAP;61;aprovada;Mar-20;
4832;388117826;ZARA IBIRAP;646;aprovada;Mar-20;
2774;782377303;ZARA IBIRAP;945;aprovada;Apr-20;
4044;636722277;ZARA IBIRAP;270;aprovada;Mar-20;
1448;613076580;ZARA IBIRAP;61;aprovada;Mar-20;
4964;239485597;ZARA IBIRAP;370;aprovada;Mar-20;
1257;326498781;ZARA IBIRAP;427;aprovada;Apr-20;
3562;128915134;ZARA IBIRAP;669;aprovada;Apr-20;
3981;143984536;ZARA IBIRAP;753;aprovada;Apr-20;
890;799517875;ZARA IBIRAP;861;aprovada;Mar-20;
2976;528463807;ZARA IBIRAP;203;aprovada;May-20;
906;258537757;ZARA IBIRAP;119;aprovada;Jan-20;
629;856480824;ZARA IBIRAP;98;aprovada;Mar-20;
2383;145484666;ZARA IBIRAP;451;aprovada;Apr-20;
1986;182958574;ZARA IBIRAP;219;aprovada;Mar-20;
1291;436177601;ZARA IBIRAP;279;aprovada;Apr-20;
869;428711870;ZARA IBIRAP;249;aprovada;Jan-20;
1809;918979649;ZARA IBIRAP;751;aprovada;Mar-20;
606;916212429;ZARA IBIRAP;88;aprovada;Jan-20;
4836;3721628;ZARA IBIRAP;677;aprovada;May-20;
3598;92217407;ZARA IBIRAP;611;negada;Feb-20;
97;922234390;ZARA IBIRAP;234;aprovada;Apr-20;
2460;916212429;ZARA IBIRAP;602;aprovada;Mar-20;
180;380080148;ZARA IBIRAP;800;aprovada;Mar-20;
3867;613076580;ZARA IBIRAP;436;aprovada;Apr-20;
4263;272067232;ZARA IBIRAP;556;aprovada;Mar-20;
1637;537207285;ZARA IBIRAP;724;aprovada;Apr-20;
943;235804811;ZARA IBIRAP;683;aprovada;Apr-20;
5005;259191314;ZARA IBIRAP;153;aprovada;Mar-20;
2727;355486386;ZARA IBIRAP;844;aprovada;Feb-20;
1706;355726644;ZARA IBIRAP;378;aprovada;May-20;
3739;852250519;ZARA IBIRAP;917;aprovada;Mar-20;
3242;568541166;ZARA IBIRAP;649;aprovada;Jan-20;
1028;566428903;ZARA IBIRAP;197;aprovada;Feb-20;
2214;498001787;ZARA IBIRAP;519;aprovada;Jan-20;
1784;782377303;ZARA IBIRAP;161;aprovada;Mar-20;
3587;354439306;ZARA IBIRAP;667;aprovada;Feb-20;
486;109123843;ZARA IBIRAP;213;aprovada;Apr-20;
4966;377415490;ZARA IBIRAP;140;aprovada;May-20;
614;54670608;ZARA IBIRAP;201;aprovada;Feb-20;
2122;982771487;ZARA IBIRAP;358;aprovada;Mar-20;
4203;566428903;ZARA IBIRAP;307;aprovada;Mar-20;
554;213460336;ZARA IBIRAP;307;aprovada;Jan-20;
465;844042847;ZARA IBIRAP;543;aprovada;Mar-20;
1450;313018047;ZARA IBIRAP;468;aprovada;Jan-20;
467;928314006;ZARA IBIRAP;153;aprovada;Apr-20;
1371;513737954;ZARA IBIRAP;352;aprovada;Jan-20;
991;265397487;ZARA IBIRAP;460;aprovada;Apr-20;
4365;704224114;ZARA IBIRAP;491;aprovada;Mar-20;
909;234594470;ZARA IBIRAP;196;aprovada;Apr-20;
273;995998609;ZARA IBIRAP;893;aprovada;May-20;
675;248780465;ZARA IBIRAP;322;negada;May-20;
2506;426470187;ZARA IBIRAP;313;aprovada;Mar-20;
3408;843495980;ZARA IBIRAP;512;aprovada;Jan-20;
3107;418081826;ZARA IBIRAP;807;aprovada;May-20;
1798;972226492;ZARA IBIRAP;295;aprovada;Mar-20;
4552;806603030;ZARA IBIRAP;221;aprovada;Apr-20;
195;798551780;ZARA IBIRAP;758;aprovada;Feb-20;
4976;576673658;ZARA IBIRAP;512;aprovada;Apr-20;
3887;2066378;ZARA IBIRAP;744;aprovada;Mar-20;
1814;288621101;ZARA IBIRAP;570;aprovada;Mar-20;
2384;458776255;ZARA IBIRAP;406;aprovada;Jan-20;
2195;517622268;ZARA IBIRAP;704;aprovada;Feb-20;
3759;209907996;ZARA IBIRAP;400;aprovada;Jan-20;
5070;74881021;ZARA IBIRAP;541;negada;May-20;
4073;89559304;ZARA IBIRAP;512;aprovada;Mar-20;
3224;315825673;ZARA IBIRAP;869;aprovada;May-20;
468;244395333;ZARA IBIRAP;869;aprovada;Apr-20;
2348;927614938;ZARA IBIRAP;572;aprovada;Mar-20;
3354;709802432;ZARA IBIRAP;536;aprovada;Jan-20;
5182;178025312;ZARA IBIRAP;631;aprovada;Apr-20;
668;53502511;ZARA IBIRAP;824;aprovada;May-20;
2156;358300655;ZARA IBIRAP;732;aprovada;Jan-20;
3840;73938920;ZARA IBIRAP;556;aprovada;May-20;
3961;567213985;ZARA IBIRAP;893;aprovada;May-20;
492;414765037;ZARA IBIRAP;140;aprovada;Feb-20;
2181;520501447;ZARA IBIRAP;737;aprovada;Apr-20;
481;949709565;ZARA IBIRAP;867;aprovada;Mar-20;
3150;724784604;ZARA IBIRAP;376;aprovada;Mar-20;
243;888216231;ZARA IBIRAP;424;aprovada;Mar-20;
601;331653142;ZARA IBIRAP;683;aprovada;Feb-20;
2675;224928538;ZARA IBIRAP;885;aprovada;Feb-20;
1418;693682129;ZARA IBIRAP;303;aprovada;Apr-20;
3764;74644851;ZARA IBIRAP;821;aprovada;Apr-20;
1187;836353536;ZARA IBIRAP;573;aprovada;Mar-20;
4106;726911270;ZARA IBIRAP;623;aprovada;Apr-20;
5112;693664690;ZARA IBIRAP;996;aprovada;May-20;
1419;327703657;ZARA IBIRAP;985;aprovada;May-20;
4997;709802432;ZARA IBIRAP;547;aprovada;Apr-20;
915;510344439;ZARA IBIRAP;750;aprovada;May-20;
571;240896583;ZARA IBIRAP;294;aprovada;Feb-20;
186;856873453;ZARA IBIRAP;314;aprovada;Mar-20;
2231;776033566;ZARA IBIRAP;565;aprovada;May-20;
4337;403041522;ZARA IBIRAP;814;aprovada;May-20;
1960;641173949;ZARA IBIRAP;337;aprovada;Jan-20;
3248;977999491;ZARA IBIRAP;566;aprovada;Apr-20;
2994;190697811;ZARA IBIRAP;918;aprovada;May-20;
2163;782377303;ZARA IBIRAP;184;aprovada;May-20;
7;788995942;ZARA IBIRAP;342;aprovada;Feb-20;
1546;841987340;ZARA IBIRAP;675;aprovada;Feb-20;
3496;272067232;ZARA IBIRAP;370;negada;Feb-20;
676;832065117;ZARA IBIRAP;465;aprovada;Feb-20;
5192;211826293;ZARA IBIRAP;832;aprovada;Mar-20;
4876;667968646;ZARA IBIRAP;795;aprovada;Jan-20;
3158;86175094;ZARA IBIRAP;553;negada;Feb-20;
3752;982771487;ZARA IBIRAP;100;aprovada;May-20;
4079;251670693;ZARA IBIRAP;211;aprovada;Apr-20;
2694;127115364;ZARA IBIRAP;466;aprovada;Mar-20;
4322;352278618;ZARA IBIRAP;287;aprovada;May-20;
4943;347992888;ZARA IBIRAP;718;aprovada;Feb-20;
3879;138286490;ZARA IBIRAP;714;aprovada;Apr-20;
4523;293939711;ZARA IBIRAP;594;aprovada;Feb-20;
1193;510344439;ZARA IBIRAP;104;aprovada;Jan-20;
1388;89559304;ZARA IBIRAP;432;aprovada;Feb-20;
4561;95783716;ZARA IBIRAP;273;aprovada;Apr-20;
3201;512337030;ZARA IBIRAP;166;aprovada;Feb-20;
2019;520501447;ZARA IBIRAP;517;aprovada;May-20;
2851;262856945;ZARA IBIRAP;859;aprovada;Mar-20;
4927;109534478;ZARA IBIRAP;211;aprovada;Feb-20;
3464;175661072;ZARA IBIRAP;915;aprovada;May-20;
911;56772694;ZARA IBIRAP;977;aprovada;Feb-20;
2673;735651043;ZARA IBIRAP;946;aprovada;Mar-20;
1948;192319728;ZARA IBIRAP;558;aprovada;Feb-20;
3318;459112867;ZARA IBIRAP;506;aprovada;May-20;
798;456463988;ZARA IBIRAP;634;negada;Mar-20;
1486;867940024;ZARA IBIRAP;207;aprovada;Mar-20;
4933;775830542;ZARA IBIRAP;984;aprovada;Apr-20;
4339;995998609;ZARA IBIRAP;322;aprovada;Mar-20;
2258;919680996;ZARA IBIRAP;642;aprovada;May-20;
3387;59238164;ZARA IBIRAP;481;aprovada;Jan-20;
3679;206145984;ZARA IBIRAP;953;aprovada;Feb-20;
402;128185195;ZARA IBIRAP;782;aprovada;Jan-20;
2721;401619197;ZARA IBIRAP;99;aprovada;Feb-20;
1747;657816937;ZARA IBIRAP;422;aprovada;May-20;
1303;870502297;ZARA IBIRAP;223;aprovada;Feb-20;
252;517181285;ZARA IBIRAP;264;aprovada;Apr-20;
4392;342544054;ZARA IBIRAP;228;aprovada;Feb-20;
592;767585643;ZARA IBIRAP;957;aprovada;Jan-20;
969;260846826;ZARA IBIRAP;522;aprovada;Feb-20;
2318;927096403;ZARA IBIRAP;528;aprovada;Jan-20;
2527;348543316;ZARA IBIRAP;541;aprovada;Feb-20;
1138;798175931;ZARA IBIRAP;368;aprovada;Jan-20;
3008;190442729;ZARA IBIRAP;261;aprovada;Jan-20;
2577;128915134;ZARA IBIRAP;619;aprovada;Jan-20;
2223;532597419;ZARA IBIRAP;298;aprovada;Apr-20;
1034;547507596;ZARA IBIRAP;131;aprovada;Apr-20;
1842;522015084;ZARA IBIRAP;695;aprovada;Mar-20;
661;547181532;ZARA IBIRAP;169;negada;Feb-20;
287;265397487;ZARA IBIRAP;962;aprovada;Mar-20;
1401;338048902;ZARA IBIRAP;568;aprovada;Mar-20;
3172;773767672;ZARA IBIRAP;716;aprovada;May-20;
2482;568541166;ZARA IBIRAP;720;aprovada;May-20;
2184;563935123;ZARA IBIRAP;383;aprovada;Feb-20;
5172;342224222;ZARA IBIRAP;947;aprovada;Mar-20;
263;131560985;ZARA IBIRAP;459;aprovada;May-20;
4117;560854641;ZARA IBIRAP;517;aprovada;Jan-20;
1189;939107466;ZARA IBIRAP;866;aprovada;Jan-20;
4313;383051104;ZARA IBIRAP;192;aprovada;Apr-20;
4475;191349067;ZARA IBIRAP;929;aprovada;May-20;
1880;803237034;ZARA IBIRAP;643;aprovada;Feb-20;
5135;777780623;ZARA IBIRAP;67;aprovada;May-20;
4807;580071838;ZARA IBIRAP;685;aprovada;Mar-20;
2479;79468578;ZARA IBIRAP;281;aprovada;May-20;
2132;199405058;ZARA IBIRAP;427;aprovada;May-20;
4845;161755466;ZARA IBIRAP;542;aprovada;Apr-20;
2407;830783739;ZARA IBIRAP;499;aprovada;Apr-20;
691;994616905;ZARA IBIRAP;62;aprovada;Mar-20;
1277;81391617;ZARA IBIRAP;212;aprovada;Feb-20;
1266;440537147;ZARA IBIRAP;310;aprovada;Apr-20;
816;132466721;ZARA IBIRAP;950;aprovada;Mar-20;
3399;24502776;ZARA IBIRAP;850;aprovada;Feb-20;
297;995998609;ZARA IBIRAP;510;aprovada;Apr-20;
4719;522015084;ZARA IBIRAP;353;aprovada;Feb-20;
212;977946315;ZARA IBIRAP;417;aprovada;Mar-20;
4589;853768950;ZARA IBIRAP;244;aprovada;Apr-20;
3522;511283819;ZARA IBIRAP;917;aprovada;Jan-20;
1606;338048902;ZARA IBIRAP;495;aprovada;Feb-20;
2923;778314338;ZARA IBIRAP;802;aprovada;Mar-20;
2804;856480824;ZARA IBIRAP;278;aprovada;Jan-20;
115;498001787;ZARA IBIRAP;423;aprovada;Apr-20;
207;581197349;ZARA IBIRAP;151;aprovada;Mar-20;
1260;613076580;ZARA IBIRAP;74;aprovada;Feb-20;
3859;580747682;ZARA IBIRAP;279;aprovada;Feb-20;
648;92217407;ZARA IBIRAP;877;aprovada;Feb-20;
5072;377415490;ZARA IBIRAP;605;aprovada;Feb-20;
3472;673819356;ZARA IBIRAP;85;aprovada;May-20;
2619;860424985;ZARA IBIRAP;810;aprovada;Jan-20;
4682;893644632;ZARA IBIRAP;236;aprovada;Apr-20;
1298;735651043;ZARA IBIRAP;616;aprovada;May-20;
4525;970892456;ZARA IBIRAP;983;aprovada;Feb-20;
4702;130265206;ZARA IBIRAP;896;aprovada;Feb-20;
5090;126865717;ZARA IBIRAP;54;aprovada;Mar-20;
1074;293102232;ZARA IBIRAP;808;negada;Feb-20;
5094;96527405;ZARA IBIRAP;582;aprovada;Feb-20;
1099;912635290;ZARA IBIRAP;137;negada;Apr-20;
4548;77880725;ZARA IBIRAP;409;aprovada;May-20;
4381;436910234;ZARA IBIRAP;54;aprovada;Mar-20;
1216;511283819;ZARA IBIRAP;605;aprovada;Mar-20;
4611;671298564;ZARA IBIRAP;895;aprovada;Mar-20;
5017;450981743;ZARA IBIRAP;782;aprovada;Mar-20;
2910;967280529;ZARA IBIRAP;271;aprovada;May-20;
709;655497369;ZARA IBIRAP;260;aprovada;Mar-20;
451;250295512;ZARA IBIRAP;889;aprovada;Mar-20;
2988;342224222;ZARA IBIRAP;61;aprovada;Jan-20;
1771;358300655;ZARA IBIRAP;78;aprovada;Feb-20;
2076;902170856;ZARA IBIRAP;473;aprovada;Apr-20;
1801;919386983;ZARA IBIRAP;170;aprovada;Jan-20;
1774;693682129;ZARA IBIRAP;820;aprovada;Apr-20;
972;622870009;ZARA IBIRAP;575;aprovada;Jan-20;
3819;637562720;ZARA IBIRAP;950;aprovada;Feb-20;
1547;331928492;ZARA IBIRAP;104;aprovada;Mar-20;
1144;342224222;ZARA IBIRAP;879;aprovada;Mar-20;
3829;591581609;ZARA IBIRAP;101;aprovada;Apr-20;
1428;369954033;ZARA IBIRAP;443;aprovada;Feb-20;
3343;162434241;ZARA IBIRAP;570;aprovada;Mar-20;
1787;3947638;ZARA IBIRAP;161;aprovada;Mar-20;
765;286848702;ZARA IBIRAP;266;aprovada;Apr-20;
1493;566428903;ZARA IBIRAP;636;aprovada;Mar-20;
3526;594963489;ZARA IBIRAP;309;aprovada;Feb-20;
1542;63704987;ZARA IBIRAP;885;aprovada;May-20;
2589;264999401;ZARA IBIRAP;583;aprovada;Mar-20;
2241;205564440;ZARA IBIRAP;502;aprovada;May-20;
170;905954255;ZARA IBIRAP;148;aprovada;Jan-20;
3546;379024055;ZARA IBIRAP;450;aprovada;Apr-20;
2559;934128346;ZARA IBIRAP;766;aprovada;May-20;
1296;235854495;ZARA IBIRAP;558;aprovada;Apr-20;
4817;778314338;ZARA IBIRAP;717;aprovada;May-20;
4979;295936291;ZARA IBIRAP;378;aprovada;Mar-20;
